USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root        8875  0.0  0.0      0     0 ?        I    10:23   0:02 [kworker/1:2-events]
root        9197  0.0  0.0      0     0 ?        I    11:00   0:02 [kworker/u8:1-events_power_efficient]
root        9250  0.0  0.0      0     0 ?        I    11:11   0:01 [kworker/u8:2-events_power_efficient]
root        9533  0.0  0.0      0     0 ?        I    11:25   0:00 [kworker/1:0-inet_frag_wq]
root        9751  0.0  0.0      0     0 ?        I    11:27   0:00 [kworker/3:1-events]
root       10085  0.0  0.0      0     0 ?        I    11:31   0:00 [kworker/0:0-cgroup_destroy]
root       10127  0.0  0.0      0     0 ?        I    11:32   0:00 [kworker/2:2-events]
root       10557  0.1  0.0      0     0 ?        I    11:39   0:00 [kworker/u8:3-flush-8:0]
root       10577  0.0  0.0      0     0 ?        I    11:40   0:00 [kworker/0:2-events_freezable]
root       10688  0.0  0.0      0     0 ?        I    11:41   0:00 [kworker/u8:4-flush-8:0]
root       10802  0.0  0.0      0     0 ?        I    11:45   0:00 [kworker/1:1]
root       10869  0.0  0.0      0     0 ?        D    11:47   0:00 [kworker/u8:0+events_unbound]
root       10883  0.0  0.0      0     0 ?        I    11:48   0:00 [kworker/0:1]
root       10884  0.0  0.0      0     0 ?        I    11:48   0:00 [kworker/0:3]
